time,intensity
-0.000000008758758758758758,9611224.238386966
-0.000000008738738738738738,9628073.060722904
-0.000000008718718718718718,9644912.762647664
-0.000000008698698698698698,9661743.193104224
-0.000000008678678678678678,9678564.200883232
-0.000000008658658658658658,9695375.634625202
-0.000000008638638638638638,9712177.342822611
-0.000000008618618618618618,9728969.173822163
-0.000000008598598598598598,9745750.9758269
-0.000000008578578578578578,9762522.596898407
-0.000000008558558558558558,9779283.884959033
-0.000000008538538538538538,9796034.687794048
-0.000000008518518518518518,9812774.853053894
-0.000000008498498498498498,9829504.228256358
-0.000000008478478478478478,9846222.66078883
-0.000000008458458458458458,9862929.997910488
-0.000000008438438438438438,9879626.086754577
-0.000000008418418418418418,9896310.774330612
-0.000000008398398398398398,9912983.90752663
-0.000000008378378378378378,9929645.333111467
-0.000000008358358358358358,9946294.897736978
-0.000000008338338338338338,9962932.447940331
-0.000000008318318318318318,9979557.830146257
-0.000000008298298298298298,9996170.890669338
-0.000000008278278278278278,10012771.475716287
-0.000000008258258258258258,10029359.431388237
-0.000000008238238238238238,10045934.603683028
-0.000000008218218218218218,10062496.838497516
-0.000000008198198198198197,10079045.981629865
-0.000000008178178178178177,10095581.87878188
-0.000000008158158158158157,10112104.375561304
-0.000000008138138138138137,10128613.317484153
-0.000000008118118118118117,10145108.549977046
-0.000000008098098098098097,10161589.91837952
-0.000000008078078078078077,10178057.267946392
-0.000000008058058058058057,10194510.443850094
-0.000000008038038038038037,10210949.291183034
-0.000000008018018018018017,10227373.65495993
-0.000000007997997997997997,10243783.380120195
-0.000000007977977977977977,10260178.31153028
-0.000000007957957957957957,10276558.293986095
-0.000000007937937937937937,10292923.172215298
-0.000000007917917917917917,10309272.790879782
-0.000000007897897897897897,10325606.994577974
-0.000000007877877877877877,10341925.627847282
-0.000000007857857857857859,10358228.535166474
-0.000000007837837837837839,10374515.560958087
-0.000000007817817817817819,10390786.54959082
-0.000000007797797797797799,10407041.345381953
-0.000000007777777777777778,10423279.792599788
-0.000000007757757757757758,10439501.735466022
-0.000000007737737737737738,10455707.018158227
-0.000000007717717717717718,10471895.484812248
-0.000000007697697697697698,10488066.979524627
-0.000000007677677677677678,10504221.3463551
-0.000000007657657657657658,10520358.429328976
-0.000000007637637637637638,10536478.072439643
-0.000000007617617617617618,10552580.119650966
-0.000000007597597597597598,10568664.414899798
-0.000000007577577577577578,10584730.802098416
-0.000000007557557557557558,10600779.125136971
-0.000000007537537537537538,10616809.227886003
-0.000000007517517517517518,10632820.954198882
-0.000000007497497497497498,10648814.147914307
-0.000000007477477477477478,10664788.652858771
-0.000000007457457457457458,10680744.312849045
-0.000000007437437437437438,10696680.971694715
-0.000000007417417417417418,10712598.473200615
-0.000000007397397397397398,10728496.661169365
-0.000000007377377377377378,10744375.379403861
-0.000000007357357357357358,10760234.471709784
-0.000000007337337337337338,10776073.781898128
-0.000000007317317317317318,10791893.153787645
-0.000000007297297297297298,10807692.43120748
-0.000000007277277277277278,10823471.457999572
-0.000000007257257257257258,10839230.078021254
-0.000000007237237237237238,10854968.135147762
-0.000000007217217217217218,10870685.473274741
-0.000000007197197197197198,10886381.936320815
-0.0000000071771771771771776,10902057.368230091
-0.0000000071571571571571576,10917711.612974769
-0.0000000071371371371371375,10933344.51455755
-0.0000000071171171171171175,10948955.917014332
-0.0000000070970970970970975,10964545.664416676
-0.0000000070770770770770774,10980113.600874364
-0.000000007057057057057057,10995659.57053799
-0.000000007037037037037037,11011183.417601468
-0.000000007017017017017017,11026684.986304646
-0.000000006996996996996997,11042164.120935826
-0.000000006976976976976977,11057620.665834356
-0.000000006956956956956957,11073054.465393193
-0.000000006936936936936937,11088465.364061484
-0.000000006916916916916917,11103853.206347084
-0.000000006896896896896897,11119217.836819237
-0.000000006876876876876877,11134559.10011105
-0.000000006856856856856857,11149876.840922143
-0.000000006836836836836837,11165170.904021205
-0.000000006816816816816817,11180441.134248568
-0.000000006796796796796797,11195687.376518829
-0.000000006776776776776777,11210909.4758234
-0.000000006756756756756757,11226107.27723313
-0.000000006736736736736737,11241280.625900887
-0.000000006716716716716717,11256429.367064167
-0.000000006696696696696697,11271553.346047651
-0.000000006676676676676677,11286652.408265846
-0.000000006656656656656657,11301726.399225669
-0.000000006636636636636637,11316775.164529061
-0.000000006616616616616617,11331798.549875561
-0.000000006596596596596597,11346796.401064944
-0.000000006576576576576577,11361768.563999822
-0.000000006556556556556557,11376714.884688228
-0.000000006536536536536537,11391635.20924626
-0.0000000065165165165165166,11406529.383900655
-0.0000000064964964964964965,11421397.254991448
-0.0000000064764764764764765,11436238.668974528
-0.0000000064564564564564565,11451053.472424297
-0.0000000064364364364364365,11465841.51203629
-0.0000000064164164164164164,11480602.634629728
-0.000000006396396396396396,11495336.687150212
-0.000000006376376376376376,11510043.516672313
-0.000000006356356356356356,11524722.970402142
-0.000000006336336336336336,11539374.895680076
-0.000000006316316316316316,11553999.139983257
-0.000000006296296296296296,11568595.55092831
-0.000000006276276276276276,11583163.976273917
-0.000000006256256256256256,11597704.263923425
-0.000000006236236236236236,11612216.261927526
-0.000000006216216216216216,11626699.818486819
-0.000000006196196196196196,11641154.781954456
-0.000000006176176176176176,11655581.000838794
-0.000000006156156156156156,11669978.323805958
-0.000000006136136136136136,11684346.599682512
-0.000000006116116116116116,11698685.677458063
-0.000000006096096096096096,11712995.406287918
-0.000000006076076076076076,11727275.635495609
-0.000000006056056056056056,11741526.214575665
-0.000000006036036036036036,11755746.9931961
-0.000000006016016016016016,11769937.821201107
-0.000000005995995995995996,11784098.54861366
-0.000000005975975975975976,11798229.025638154
-0.000000005955955955955956,11812329.102662977
-0.000000005935935935935936,11826398.630263211
-0.000000005915915915915916,11840437.459203163
-0.000000005895895895895896,11854445.440439051
-0.000000005875875875875876,11868422.425121587
-0.0000000058558558558558556,11882368.264598621
-0.0000000058358358358358355,11896282.810417732
-0.0000000058158158158158155,11910165.914328853
-0.0000000057957957957957955,11924017.42828689
-0.0000000057757757757757755,11937837.20445436
-0.0000000057557557557557554,11951625.095203934
-0.000000005735735735735735,11965380.953121133
-0.000000005715715715715716,11979104.631006872
-0.000000005695695695695696,11992795.981880117
-0.000000005675675675675676,12006454.858980462
-0.000000005655655655655656,12020081.11577074
-0.000000005635635635635636,12033674.60593965
-0.000000005615615615615616,12047235.18340432
-0.000000005595595595595596,12060762.702312956
-0.000000005575575575575576,12074257.017047402
-0.000000005555555555555556,12087717.982225759
-0.000000005535535535535536,12101145.452704988
-0.000000005515515515515516,12114539.283583475
-0.000000005495495495495496,12127899.330203662
-0.000000005475475475475476,12141225.448154587
-0.000000005455455455455456,12154517.493274538
-0.000000005435435435435436,12167775.321653578
-0.000000005415415415415416,12180998.78963618
-0.000000005395395395395396,12194187.753823757
-0.000000005375375375375376,12207342.071077293
-0.000000005355355355355356,12220461.598519877
-0.000000005335335335335336,12233546.1935393
-0.0000000053153153153153156,12246595.713790638
-0.0000000052952952952952956,12259610.017198794
-0.0000000052752752752752755,12272588.961961078
-0.0000000052552552552552555,12285532.40654977
-0.0000000052352352352352355,12298440.20971469
-0.0000000052152152152152154,12311312.230485741
-0.000000005195195195195195,12324148.328175476
-0.000000005175175175175175,12336948.362381648
-0.000000005155155155155155,12349712.19298974
-0.000000005135135135135135,12362439.680175569
-0.000000005115115115115115,12375130.684407737
-0.000000005095095095095095,12387785.066450268
-0.000000005075075075075075,12400402.687365076
-0.000000005055055055055055,12412983.408514535
-0.000000005035035035035035,12425527.091563987
-0.000000005015015015015015,12438033.59848428
-0.000000004994994994994995,12450502.79155428
-0.000000004974974974974975,12462934.53336342
-0.000000004954954954954955,12475328.686814167
-0.000000004934934934934935,12487685.115124581
-0.000000004914914914914915,12500003.6818308
-0.000000004894894894894895,12512284.250789521
-0.000000004874874874874875,12524526.686180552
-0.000000004854854854854855,12536730.85250928
-0.000000004834834834834835,12548896.614609143
-0.000000004814814814814815,12561023.837644158
-0.000000004794794794794795,12573112.387111383
-0.000000004774774774774775,12585162.128843376
-0.000000004754754754754755,12597172.929010727
-0.000000004734734734734735,12609144.65412446
-0.000000004714714714714715,12621077.171038551
-0.000000004694694694694695,12632970.346952388
-0.000000004674674674674675,12644824.049413161
-0.0000000046546546546546546,12656638.146318408
-0.0000000046346346346346346,12668412.505918404
-0.0000000046146146146146145,12680146.996818628
-0.0000000045945945945945945,12691841.48798217
-0.0000000045745745745745745,12703495.84873221
-0.0000000045545545545545544,12715109.948754402
-0.000000004534534534534534,12726683.658099327
-0.000000004514514514514514,12738216.847184902
-0.000000004494494494494494,12749709.386798775
-0.000000004474474474474474,12761161.148100784
-0.000000004454454454454454,12772572.002625285
-0.000000004434434434434434,12783941.822283609
-0.000000004414414414414414,12795270.47936643
-0.000000004394394394394394,12806557.84654615
-0.000000004374374374374374,12817803.796879284
-0.000000004354354354354354,12829008.203808844
-0.000000004334334334334334,12840170.941166671
-0.000000004314314314314314,12851291.883175863
-0.000000004294294294294294,12862370.904453058
-0.000000004274274274274274,12873407.880010864
-0.000000004254254254254254,12884402.685260119
-0.000000004234234234234234,12895355.196012327
-0.000000004214214214214214,12906265.288481878
-0.000000004194194194194194,12917132.839288507
-0.000000004174174174174174,12927957.725459492
-0.000000004154154154154154,12938739.82443207
-0.000000004134134134134134,12949479.014055664
-0.000000004114114114114114,12960175.172594255
-0.000000004094094094094094,12970828.178728633
-0.000000004074074074074074,12981437.911558688
-0.000000004054054054054054,12992004.250605727
-0.000000004034034034034034,13002527.075814739
-0.0000000040140140140140144,13013006.267556626
-0.000000003993993993993994,13023441.706630515
-0.000000003973973973973974,13033833.274266016
-0.000000003953953953953954,13044180.852125412
-0.000000003933933933933934,13054484.322305985
-0.000000003913913913913914,13064743.567342196
-0.000000003893893893893894,13074958.470207913
-0.000000003873873873873874,13085128.914318673
-0.000000003853853853853854,13095254.783533879
-0.000000003833833833833834,13105335.962158969
-0.000000003813813813813814,13115372.334947681
-0.000000003793793793793794,13125363.787104214
-0.000000003773773773773774,13135310.204285406
-0.000000003753753753753754,13145211.472602924
-0.000000003733733733733734,13155067.478625437
-0.000000003713713713713714,13164878.109380778
-0.000000003693693693693694,13174643.252358096
-0.000000003673673673673674,13184362.795510016
-0.000000003653653653653654,13194036.627254758
-0.000000003633633633633634,13203664.636478286
-0.000000003613613613613614,13213246.712536441
-0.000000003593593593593594,13222782.745257052
-0.0000000035735735735735738,13232272.624942008
-0.0000000035535535535535537,13241716.242369432
-0.0000000035335335335335337,13251113.48879571
-0.0000000035135135135135137,13260464.255957615
-0.0000000034934934934934936,13269768.43607437
-0.0000000034734734734734736,13279025.9218497
-0.0000000034534534534534536,13288236.606473938
-0.0000000034334334334334336,13297400.383626029
-0.0000000034134134134134135,13306517.147475611
-0.0000000033933933933933935,13315586.79268502
-0.0000000033733733733733735,13324609.214411337
-0.0000000033533533533533534,13333584.308308415
-0.0000000033333333333333334,13342511.970528837
-0.0000000033133133133133134,13351392.097726014
-0.0000000032932932932932933,13360224.58705606
-0.0000000032732732732732733,13369009.336179877
-0.0000000032532532532532533,13377746.243265074
-0.0000000032332332332332333,13386435.206987936
-0.0000000032132132132132132,13395076.12653543
-0.000000003193193193193193,13403668.901607081
-0.000000003173173173173173,13412213.432416955
-0.000000003153153153153153,13420709.619695576
-0.000000003133133133133133,13429157.364691889
-0.000000003113113113113113,13437556.569175083
-0.000000003093093093093093,13445907.13543659
-0.000000003073073073073073,13454208.966291917
-0.000000003053053053053053,13462461.965082556
-0.000000003033033033033033,13470666.035677828
-0.000000003013013013013013,13478821.082476787
-0.000000002992992992992993,13486927.010410087
-0.000000002972972972972973,13494983.724941758
-0.000000002952952952952953,13502991.132071111
-0.000000002932932932932933,13510949.138334533
-0.0000000029129129129129128,13518857.650807325
-0.0000000028928928928928927,13526716.577105492
-0.0000000028728728728728727,13534525.825387532
-0.0000000028528528528528527,13542285.304356256
-0.0000000028328328328328326,13549994.923260545
-0.0000000028128128128128126,13557654.591897128
-0.0000000027927927927927926,13565264.220612317
-0.0000000027727727727727726,13572823.720303793
-0.0000000027527527527527525,13580333.002422316
-0.0000000027327327327327325,13587791.978973445
-0.0000000027127127127127125,13595200.562519316
-0.0000000026926926926926924,13602558.666180274
-0.0000000026726726726726724,13609866.203636602
-0.0000000026526526526526524,13617123.089130228
-0.0000000026326326326326323,13624329.237466365
-0.0000000026126126126126123,13631484.564015228
-0.0000000025925925925925923,13638588.984713605
-0.0000000025725725725725722,13645642.41606661
-0.0000000025525525525525522,13652644.775149237
-0.000000002532532532532532,13659595.97960801
-0.000000002512512512512512,13666495.947662612
-0.000000002492492492492492,13673344.598107466
-0.000000002472472472472472,13680141.850313352
-0.000000002452452452452452,13686887.624228943
-0.000000002432432432432432,13693581.840382418
-0.000000002412412412412412,13700224.419883039
-0.000000002392392392392392,13706815.284422621
-0.000000002372372372372372,13713354.356277179
-0.000000002352352352352352,13719841.558308337
-0.000000002332332332332332,13726276.813964956
-0.000000002312312312312312,13732660.047284555
-0.000000002292292292292292,13738991.182894854
-0.0000000022722722722722718,13745270.146015245
-0.0000000022522522522522518,13751496.862458238
-0.0000000022322322322322317,13757671.258630974
-0.0000000022122122122122117,13763793.261536628
-0.0000000021921921921921917,13769862.798775852
-0.0000000021721721721721716,13775879.798548242
-0.0000000021521521521521516,13781844.189653704
-0.0000000021321321321321316,13787755.901493888
-0.0000000021121121121121116,13793614.864073569
-0.0000000020920920920920915,13799421.008002028
-0.0000000020720720720720715,13805174.264494427
-0.0000000020520520520520515,13810874.565373179
-0.0000000020320320320320314,13816521.84306925
-0.0000000020120120120120114,13822116.030623553
-0.0000000019919919919919914,13827657.061688209
-0.0000000019719719719719713,13833144.870527942
-0.0000000019519519519519513,13838579.392021263
-0.0000000019319319319319313,13843960.561661879
-0.0000000019119119119119112,13849288.315559877
-0.0000000018918918918918912,13854562.59044305
-0.000000001871871871871871,13859783.323658103
-0.0000000018518518518518512,13864950.45317191
-0.0000000018318318318318311,13870063.917572772
-0.000000001811811811811811,13875123.656071581
-0.000000001791791791791791,13880129.608503075
-0.000000001771771771771771,13885081.715326978
-0.000000001751751751751751,13889979.917629234
-0.000000001731731731731731,13894824.157123126
-0.000000001711711711711711,13899614.376150483
-0.000000001691691691691691,13904350.517682768
-0.0000000016716716716716709,13909032.525322253
-0.0000000016516516516516509,13913660.343303125
-0.0000000016316316316316308,13918233.916492589
-0.0000000016116116116116108,13922753.190391928
-0.0000000015915915915915908,13927218.111137694
-0.0000000015715715715715707,13931628.625502648
-0.0000000015515515515515507,13935984.680896899
-0.0000000015315315315315307,13940286.225368915
-0.0000000015115115115115106,13944533.207606575
-0.0000000014914914914914906,13948725.576938167
-0.0000000014714714714714706,13952863.283333426
-0.0000000014514514514514522,13956946.277404495
-0.0000000014314314314314322,13960974.510406947
-0.0000000014114114114114121,13964947.934240688
-0.0000000013913913913913921,13968866.501451006
-0.000000001371371371371372,13972730.165229449
-0.000000001351351351351352,13976538.87941477
-0.000000001331331331331332,13980292.598493861
-0.000000001311311311311312,13983991.277602639
-0.000000001291291291291292,13987634.872526968
-0.000000001271271271271272,13991223.339703504
-0.000000001251251251251252,13994756.636220597
-0.0000000012312312312312319,13998234.719819114
-0.0000000012112112112112118,14001657.548893323
-0.0000000011911911911911918,14005025.082491672
-0.0000000011711711711711718,14008337.280317662
-0.0000000011511511511511517,14011594.102730578
-0.0000000011311311311311317,14014795.510746364
-0.0000000011111111111111117,14017941.466038337
-0.0000000010910910910910917,14021031.930937968
-0.0000000010710710710710716,14024066.868435651
-0.0000000010510510510510516,14027046.24218143
-0.0000000010310310310310316,14029970.016485726
-0.0000000010110110110110115,14032838.156320034
-0.0000000009909909909909915,14035650.627317645
-0.0000000009709709709709715,14038407.395774327
-0.0000000009509509509509514,14041108.428648993
-0.0000000009309309309309314,14043753.69356436
-0.0000000009109109109109114,14046343.158807596
-0.0000000008908908908908914,14048876.793330967
-0.0000000008708708708708713,14051354.566752434
-0.0000000008508508508508513,14053776.449356278
-0.0000000008308308308308313,14056142.412093695
-0.0000000008108108108108112,14058452.426583363
-0.0000000007907907907907912,14060706.46511202
-0.0000000007707707707707712,14062904.500635002
-0.0000000007507507507507511,14065046.506776826
-0.0000000007307307307307311,14067132.457831668
-0.0000000007107107107107111,14069162.32876391
-0.000000000690690690690691,14071136.095208589
-0.000000000670670670670671,14073053.733471982
-0.000000000650650650650651,14074915.220531987
-0.000000000630630630630631,14076720.53403863
-0.0000000006106106106106109,14078469.652314484
-0.0000000005905905905905909,14080162.55435515
-0.0000000005705705705705709,14081799.219829613
-0.0000000005505505505505508,14083379.629080696
-0.0000000005305305305305308,14084903.763125472
-0.0000000005105105105105108,14086371.603655549
-0.0000000004904904904904907,14087783.13303756
-0.0000000004704704704704707,14089138.334313417
-0.0000000004504504504504507,14090437.1912007
-0.00000000043043043043043065,14091679.68809299
-0.0000000004104104104104106,14092865.810060145
-0.0000000003903903903903906,14093995.542848619
-0.00000000037037037037037056,14095068.872881742
-0.00000000035035035035035053,14096085.787260024
-0.0000000003303303303303305,14097046.273761367
-0.00000000031031031031031047,14097950.320841307
-0.00000000029029029029029044,14098797.91763331
-0.0000000002702702702702704,14099589.053948922
-0.0000000002502502502502504,14100323.720277991
-0.00000000023023023023023035,14101001.907788891
-0.00000000021021021021021032,14101623.608328627
-0.0000000001901901901901903,14102188.81442311
-0.00000000017017017017017026,14102697.519277174
-0.00000000015015015015015023,14103149.716774829
-0.0000000001301301301301302,14103545.4014793
-0.00000000011011011011011017,14103884.56863318
-0.00000000009009009009009014,14104167.21415851
-0.0000000000700700700700701,14104393.334656889
-0.000000000050050050050050076,14104562.92740949
-0.000000000030030030030030046,14104675.990377147
-0.000000000010010010010010015,14104732.522200396
0.000000000010010010010010015,14104732.522199512
0.000000000030030030030030046,14104675.990374492
0.000000000050050050050050076,14104562.927405054
0.0000000000700700700700701,14104393.334650675
0.00000000009009009009009014,14104167.214150526
0.00000000011011011011011017,14103884.56862342
0.0000000001301301301301302,14103545.40146777
0.00000000015015015015015023,14103149.716761518
0.00000000017017017017017026,14102697.519262096
0.0000000001901901901901903,14102188.81440626
0.00000000021021021021021032,14101623.608310007
0.00000000023023023023023035,14101001.90776849
0.0000000002502502502502504,14100323.720255822
0.0000000002702702702702704,14099589.053924982
0.00000000029029029029029044,14098797.917607592
0.00000000031031031031031047,14097950.320813823
0.0000000003303303303303305,14097046.273732113
0.00000000035035035035035053,14096085.787229002
0.00000000037037037037037056,14095068.872848943
0.0000000003903903903903906,14093995.542814044
0.0000000004104104104104106,14092865.810023803
0.00000000043043043043043065,14091679.68805488
0.0000000004504504504504507,14090437.191160822
0.0000000004704704704704707,14089138.334271766
0.0000000004904904904904907,14087783.132994145
0.0000000005105105105105108,14086371.603610365
0.0000000005305305305305308,14084903.763078516
0.0000000005505505505505508,14083379.62903198
0.0000000005705705705705709,14081799.21977913
0.0000000005905905905905909,14080162.554302901
0.0000000006106106106106109,14078469.652260473
0.000000000630630630630631,14076720.533982854
0.000000000650650650650651,14074915.220474446
0.000000000670670670670671,14073053.733412676
0.000000000690690690690691,14071136.095147526
0.0000000007107107107107111,14069162.328701077
0.0000000007307307307307311,14067132.457767082
0.0000000007507507507507511,14065046.506710479
0.0000000007707707707707712,14062904.5005669
0.0000000007907907907907912,14060706.465042153
0.0000000008108108108108112,14058452.426511742
0.0000000008308308308308313,14056142.41202032
0.0000000008508508508508513,14053776.449281141
0.0000000008708708708708713,14051354.566675551
0.0000000008908908908908914,14048876.793252328
0.0000000009109109109109114,14046343.158727204
0.0000000009309309309309314,14043753.693482215
0.0000000009509509509509514,14041108.428565096
0.0000000009709709709709715,14038407.395688681
0.0000000009909909909909915,14035650.627230246
0.0000000010110110110110115,14032838.156230891
0.0000000010310310310310316,14029970.016394837
0.0000000010510510510510516,14027046.242088797
0.0000000010710710710710716,14024066.868341273
0.0000000010910910910910917,14021031.930841846
0.0000000011111111111111117,14017941.465940472
0.0000000011311311311311317,14014795.51064676
0.0000000011511511511511517,14011594.102629239
0.0000000011711711711711718,14008337.28021458
0.0000000011911911911911918,14005025.082386853
0.0000000012112112112112118,14001657.548786769
0.0000000012312312312312319,13998234.719710823
0.000000001251251251251252,13994756.636110572
0.000000001271271271271272,13991223.339591749
0.000000001291291291291292,13987634.872413479
0.000000001311311311311312,13983991.277487425
0.000000001331331331331332,13980292.598376915
0.000000001351351351351352,13976538.879296096
0.000000001371371371371372,13972730.165109051
0.0000000013913913913913921,13968866.501328887
0.0000000014114114114114121,13964947.93411684
0.0000000014314314314314322,13960974.510281382
0.0000000014514514514514522,13956946.277277214
0.0000000014714714714714722,13952863.283204427
0.0000000014914914914914923,13948725.57680745
0.0000000015115115115115123,13944533.207474142
0.0000000015315315315315323,13940286.225234775
0.0000000015515515515515524,13935984.680761045
0.0000000015715715715715724,13931628.625365084
0.0000000015915915915915924,13927218.110998416
0.0000000016116116116116124,13922753.19025095
0.0000000016316316316316325,13918233.916349893
0.0000000016516516516516525,13913660.343158731
0.0000000016716716716716725,13909032.525176162
0.0000000016916916916916926,13904350.517534982
0.0000000017117117117117126,13899614.376000997
0.0000000017317317317317326,13894824.156971946
0.0000000017517517517517527,13889979.917476352
0.0000000017717717717717727,13885081.715172408
0.0000000017917917917917927,13880129.60834681
0.0000000018118118118118127,13875123.65591363
0.0000000018318318318318328,13870063.917413129
0.0000000018518518518518528,13864950.453010583
0.000000001871871871871873,13859783.323495084
0.000000001891891891891893,13854562.590278363
0.000000001911911911911913,13849288.315393513
0.000000001931931931931933,13843960.561493833
0.000000001951951951951953,13838579.39185154
0.0000000019719719719719713,13833144.870356543
0.0000000019919919919919914,13827657.061515141
0.0000000020120120120120114,13822116.030448817
0.0000000020320320320320314,13816521.842892844
0.0000000020520520520520515,13810874.565195106
0.0000000020720720720720715,13805174.264314696
0.0000000020920920920920915,13799421.007820636
0.0000000021121121121121116,13793614.863890516
0.0000000021321321321321316,13787755.901309183
0.0000000021521521521521516,13781844.189467339
0.0000000021721721721721716,13775879.798360232
0.0000000021921921921921917,13769862.798586186
0.0000000022122122122122117,13763793.26134532
0.0000000022322322322322317,13757671.258438015
0.0000000022522522522522518,13751496.86226364
0.0000000022722722722722718,13745270.145819005
0.000000002292292292292292,13738991.182696972
0.000000002312312312312312,13732660.04708504
0.000000002332332332332332,13726276.813763807
0.000000002352352352352352,13719841.558105558
0.000000002372372372372372,13713354.356072765
0.000000002392392392392392,13706815.284216583
0.000000002412412412412412,13700224.419675374
0.000000002432432432432432,13693581.840173135
0.000000002452452452452452,13686887.624018041
0.000000002472472472472472,13680141.850100832
0.000000002492492492492492,13673344.597893337
0.000000002512512512512512,13666495.947446868
0.000000002532532532532532,13659595.979390658
0.0000000025525525525525522,13652644.774930274
0.0000000025725725725725722,13645642.415846039
0.0000000025925925925925923,13638588.984491436
0.0000000026126126126126123,13631484.563791456
0.0000000026326326326326323,13624329.237241006
0.0000000026526526526526524,13617123.088903274
0.0000000026726726726726724,13609866.203408055
0.0000000026926926926926924,13602558.665950134
0.0000000027127127127127125,13595200.562287593
0.0000000027327327327327325,13587791.97874014
0.0000000027527527527527525,13580333.002187423
0.0000000027727727727727726,13572823.720067328
0.0000000027927927927927926,13565264.220374279
0.0000000028128128128128126,13557654.591657521
0.0000000028328328328328326,13549994.923019366
0.0000000028528528528528527,13542285.304113511
0.0000000028728728728728727,13534525.825143224
0.0000000028928928928928927,13526716.576859618
0.0000000029129129129129128,13518857.650559902
0.000000002932932932932933,13510949.138085553
0.000000002952952952952953,13502991.131820578
0.000000002972972972972973,13494983.724689675
0.000000002992992992992993,13486927.010156456
0.000000003013013013013013,13478821.08222162
0.000000003033033033033033,13470666.035421114
0.000000003053053053053053,13462461.964824308
0.000000003073073073073073,13454208.966032133
0.000000003093093093093093,13445907.135175282
0.000000003113113113113113,13437556.56891224
0.000000003133133133133133,13429157.36442752
0.000000003153153153153153,13420709.619429687
0.000000003173173173173173,13412213.432149546
0.000000003193193193193193,13403668.90133816
0.0000000032132132132132132,13395076.126264995
0.0000000032332332332332333,13386435.206715997
0.0000000032532532532532533,13377746.242991623
0.0000000032732732732732733,13369009.335904922
0.0000000032932932932932933,13360224.586779607
0.0000000033133133133133134,13351392.09744806
0.0000000033333333333333334,13342511.970249394
0.0000000033533533533533534,13333584.308027474
0.0000000033733733733733735,13324609.21412892
0.0000000033933933933933935,13315586.792401114
0.0000000034134134134134135,13306517.14719023
0.0000000034334334334334336,13297400.383339165
0.0000000034534534534534536,13288236.606185598
0.0000000034734734734734736,13279025.921559893
0.0000000034934934934934936,13269768.435783094
0.0000000035135135135135137,13260464.255664876
0.0000000035335335335335337,13251113.488501512
0.0000000035535535535535537,13241716.242073776
0.0000000035735735735735738,13232272.624644903
0.000000003593593593593594,13222782.744958483
0.000000003613613613613614,13213246.712236436
0.000000003633633633633634,13203664.636176834
0.000000003653653653653654,13194036.626951868
0.000000003673673673673674,13184362.79520569
0.000000003693693693693694,13174643.252052337
0.000000003713713713713714,13164878.10907359
0.000000003733733733733734,13155067.47831682
0.000000003753753753753754,13145211.472292887
0.000000003773773773773774,13135310.203973945
0.000000003793793793793794,13125363.786791349
0.000000003813813813813814,13115372.334633399
0.000000003833833833833834,13105335.96184328
0.000000003853853853853854,13095254.783216786
0.000000003873873873873874,13085128.914000176
